timestamp,F2_UT_SCR01_BR_DRY_FLOW,F2_UT_SCR01_BR_CVD_FLOW,F2_UT_SCR01_BR_WET_FLOW,F2_UT_SCR01_BR_IMP_FLOW,F2_UT_SCR01_HDR_FLOW,F2_UT_STK01_NOX_DRY,F2_UT_STK01_FLOW,F2_UT_STK01_TEMP,F2_UT_SCR01_FAN_SP,F2_UT_SCR01_DP,F2_FAB_DRY_UTIL,F2_FAB_CVD_UTIL,F2_FAB_WET_UTIL,F2_FAB_IMP_UTIL,F2_UT_AMB_TEMP,F2_UT_SCR01_FAN_HZ
2025-03-29 00:00:00,1.4847,1.2644,1.4296,0.3985,4.5583,84.97,12834.409,39.204,327.858,129.487,88.52,83.81,95.1,86.43,2.89,59.84
2025-03-29 00:05:00,1.473,1.2465,1.4226,0.4125,4.5383,83.601,13091.165,39.097,341.893,130.78,88.23,84.33,93.98,86.18,1.06,59.83
2025-03-29 00:10:00,1.4791,1.237,1.3998,0.4102,4.5467,81.552,12986.963,39.825,346.152,132.132,88.46,83.57,94.3,86.13,1.54,59.83
2025-03-29 00:15:00,1.4677,1.2564,1.426,0.4074,4.5238,82.111,13052.726,39.352,340.097,130.634,88.13,83.05,93.65,85.35,1.39,59.83
2025-03-29 00:20:00,1.4719,1.2356,1.422,0.4182,4.5187,82.876,12704.155,39.279,328.996,129.381,88.46,83.79,93.81,85.01,2.02,59.82
2025-03-29 00:25:00,1.4633,1.2515,1.4158,0.3991,4.5298,87.044,13157.19,38.639,332.998,134.8,87.49,83.41,93.83,86.03,1.9,59.82
2025-03-29 00:30:00,1.4659,1.2299,1.4034,0.4158,4.5502,84.962,12813.506,39.252,338.004,130.462,87.85,83.27,93.81,85.8,1.78,59.81
2025-03-29 00:35:00,1.4803,1.2466,1.4336,0.3994,4.5233,81.292,12670.758,39.452,341.018,131.302,87.91,84.57,93.53,86.52,2.66,59.81
2025-03-29 00:40:00,1.4658,1.22,1.4174,0.4073,4.5269,85.534,12799.283,39.378,334.416,130.257,87.25,83.8,94.0,85.52,1.7,59.8
2025-03-29 00:45:00,1.477,1.2362,1.4091,0.3908,4.523,83.666,12580.969,39.903,346.102,131.801,88.52,83.25,93.75,85.95,0.62,59.8
2025-03-29 00:50:00,1.4779,1.2606,1.4032,0.4013,4.5343,83.101,12929.094,39.453,343.037,128.167,87.93,82.43,93.69,86.4,1.55,59.79
2025-03-29 00:55:00,1.479,1.2587,1.4095,0.3993,4.5457,84.838,12936.686,38.598,337.983,132.468,87.52,83.44,93.39,85.38,1.53,59.79
2025-03-29 01:00:00,1.4882,1.2478,1.4132,0.4034,4.5218,81.152,12587.123,39.504,336.622,132.934,87.34,82.82,93.23,85.69,1.25,59.78
2025-03-29 01:05:00,1.4783,1.2511,1.3974,0.3858,4.5334,85.06,12840.161,38.777,335.034,133.904,87.35,83.84,93.4,85.56,1.58,59.78
2025-03-29 01:10:00,1.4716,1.2443,1.3961,0.3872,4.5349,79.592,12766.506,39.144,337.51,130.877,86.85,83.6,93.15,85.32,1.24,59.77
2025-03-29 01:15:00,1.4638,1.23,1.4123,0.4163,4.534,84.096,13042.576,39.346,341.168,133.01,87.55,83.91,93.14,84.65,1.56,59.77
2025-03-29 01:20:00,1.4842,1.2353,1.3965,0.3998,4.5303,81.858,12870.656,38.866,342.79,127.005,87.58,84.11,93.41,85.86,1.42,59.76
2025-03-29 01:25:00,1.464,1.2342,1.3947,0.3921,4.5495,88.238,13006.209,38.73,337.514,131.238,88.1,83.94,95.01,86.1,1.52,59.76
2025-03-29 01:30:00,1.4735,1.251,1.414,0.3935,4.5161,81.48,12730.384,39.39,330.015,129.921,87.81,83.23,93.9,84.45,2.4,59.75
2025-03-29 01:35:00,1.465,1.2563,1.4188,0.4016,4.5481,87.707,12754.568,38.669,338.53,132.577,88.11,83.76,93.76,86.31,0.61,59.75
2025-03-29 01:40:00,1.4692,1.2345,1.4192,0.3968,4.5307,88.263,12892.972,39.164,334.946,129.581,88.31,83.98,94.29,86.12,2.96,59.74
2025-03-29 01:45:00,1.4722,1.2605,1.4055,0.3993,4.5408,83.853,12696.121,39.766,338.126,131.635,88.22,83.91,95.18,87.63,1.3,59.74
2025-03-29 01:50:00,1.4664,1.2426,1.4146,0.3914,4.5367,85.146,12996.256,38.542,333.422,125.779,88.93,84.56,94.88,85.7,1.97,59.73
2025-03-29 01:55:00,1.4776,1.2464,1.4157,0.4089,4.5687,82.306,12915.69,40.062,339.696,129.546,88.05,84.32,94.04,86.35,1.53,59.72
2025-03-29 02:00:00,1.469,1.2626,1.399,0.4023,4.527,83.569,12768.088,39.219,333.416,128.79,88.29,84.06,93.77,86.22,-0.1,59.72
2025-03-29 02:05:00,1.4844,1.2369,1.4086,0.4179,4.5261,84.719,12632.496,39.687,346.871,131.095,88.15,84.21,94.51,85.76,2.16,59.71
2025-03-29 02:10:00,1.4681,1.236,1.389,0.416,4.5152,84.925,12847.347,39.263,334.731,126.751,89.02,84.82,94.35,86.27,1.83,59.71
2025-03-29 02:15:00,1.4796,1.2557,1.3982,0.3775,4.5231,83.706,12655.755,39.283,342.062,129.662,88.04,85.4,94.75,86.49,1.01,59.7
2025-03-29 02:20:00,1.4733,1.2246,1.3972,0.3933,4.5365,79.883,12896.499,39.918,334.861,127.269,89.72,84.57,94.71,86.27,1.71,59.7
2025-03-29 02:25:00,1.477,1.2704,1.415,0.4135,4.5354,79.876,12846.979,39.509,344.506,126.637,89.0,84.2,95.0,86.48,0.1,59.69
2025-03-29 02:30:00,1.4772,1.2465,1.4021,0.4052,4.5432,86.143,12988.039,38.965,340.465,132.064,88.98,83.87,94.58,86.8,2.73,59.68
2025-03-29 02:35:00,1.468,1.2517,1.3989,0.4042,4.5252,84.495,12851.747,39.207,336.9,130.02,87.86,84.3,95.57,87.19,2.64,59.68
2025-03-29 02:40:00,1.4725,1.229,1.4152,0.4063,4.5235,86.515,13144.936,39.904,336.845,132.485,89.32,84.83,94.79,87.24,2.65,59.67
2025-03-29 02:45:00,1.4745,1.2471,1.4108,0.3993,4.5327,85.948,12841.622,38.604,336.041,127.949,88.08,84.41,94.39,86.29,1.54,59.67
2025-03-29 02:50:00,1.4717,1.2391,1.4138,0.4048,4.5216,87.116,12641.666,39.332,329.71,134.078,88.83,84.68,94.75,86.45,2.2,59.66
2025-03-29 02:55:00,1.4387,1.2315,1.3906,0.3902,4.5374,84.086,12699.55,39.489,332.695,133.625,88.5,85.09,95.05,86.67,2.2,59.65
2025-03-29 03:00:00,1.4575,1.2495,1.3973,0.3874,4.5277,86.947,12786.944,39.326,337.83,130.671,87.98,84.02,93.91,85.47,2.49,59.65
2025-03-29 03:05:00,1.4835,1.2492,1.403,0.4175,4.539,82.716,12825.412,39.251,335.851,123.435,89.03,84.23,94.11,86.52,2.39,59.64
2025-03-29 03:10:00,1.4741,1.2426,1.4151,0.413,4.5256,84.817,12868.247,39.461,336.104,134.749,87.66,83.75,93.68,84.84,2.31,59.64
2025-03-29 03:15:00,1.4871,1.2489,1.4047,0.4195,4.5133,82.405,12817.472,39.29,326.844,130.359,87.4,83.57,94.32,86.16,2.27,59.63
2025-03-29 03:20:00,1.4721,1.2527,1.3894,0.4008,4.5219,84.82,12866.211,39.166,334.694,129.128,88.21,84.23,93.89,85.91,2.67,59.62
2025-03-29 03:25:00,1.4426,1.2418,1.4145,0.4011,4.5298,86.1,12636.833,39.058,332.273,128.382,89.16,84.37,95.13,87.47,2.49,59.62
2025-03-29 03:30:00,1.4749,1.2531,1.4358,0.4159,4.5155,84.289,12696.036,39.545,330.47,133.47,89.3,84.36,95.14,86.54,2.13,59.61
2025-03-29 03:35:00,1.4823,1.2616,1.4105,0.411,4.5359,83.048,12416.388,39.634,332.34,134.005,88.14,84.23,94.2,86.44,0.45,59.6
2025-03-29 03:40:00,1.4703,1.2668,1.4072,0.4106,4.5102,88.844,12866.113,39.073,329.424,126.808,89.01,84.91,94.45,87.33,3.5,59.6
2025-03-29 03:45:00,1.4961,1.2496,1.3996,0.4245,4.5292,82.737,12843.303,39.331,346.658,126.608,89.09,85.5,95.14,86.97,2.77,59.59
2025-03-29 03:50:00,1.4662,1.2258,1.3892,0.4099,4.5003,87.779,12262.866,39.033,336.565,128.385,88.4,84.35,94.88,85.63,3.71,59.58
2025-03-29 03:55:00,1.4587,1.2395,1.4179,0.3995,4.5165,84.973,12895.981,39.059,341.761,129.545,88.04,83.67,95.19,86.47,2.5,59.58
2025-03-29 04:00:00,1.4637,1.2384,1.3926,0.3958,4.4835,88.525,12713.665,39.153,329.117,128.673,89.06,83.92,95.43,86.85,1.74,59.57
2025-03-29 04:05:00,1.4602,1.2359,1.3994,0.3958,4.5213,85.126,12402.879,39.037,329.651,124.741,88.64,84.59,94.88,86.2,3.16,59.56
2025-03-29 04:10:00,1.4679,1.2434,1.4081,0.4076,4.5146,84.916,12793.723,39.339,333.519,128.946,88.43,84.73,95.0,87.65,3.24,59.56
2025-03-29 04:15:00,1.4582,1.2329,1.4018,0.4093,4.5366,86.511,12799.142,39.365,336.719,129.392,89.22,85.42,94.73,86.74,2.52,59.55
2025-03-29 04:20:00,1.4541,1.268,1.3992,0.4149,4.5144,88.594,12875.649,39.188,331.73,130.365,89.15,85.58,94.56,87.17,2.64,59.54
2025-03-29 04:25:00,1.4539,1.254,1.4026,0.4233,4.521,85.235,13209.472,39.431,330.681,134.281,89.49,86.0,95.12,87.76,3.19,59.54
2025-03-29 04:30:00,1.4629,1.2475,1.3892,0.3924,4.5333,88.235,12712.625,39.898,331.388,130.983,89.31,85.42,95.32,86.17,2.65,59.53
2025-03-29 04:35:00,1.4808,1.2643,1.4131,0.3914,4.5141,88.377,12738.513,40.259,339.466,131.958,89.26,85.7,95.56,87.64,4.17,59.52
2025-03-29 04:40:00,1.4728,1.2474,1.4105,0.4079,4.5345,85.989,12718.396,38.871,343.0,129.752,89.55,85.66,95.7,87.88,4.27,59.52
2025-03-29 04:45:00,1.4756,1.2466,1.4003,0.4071,4.5179,86.769,13099.406,39.331,334.738,131.869,88.87,85.28,95.11,86.42,3.84,59.51
2025-03-29 04:50:00,1.4763,1.2439,1.4195,0.416,4.518,88.315,12511.653,39.684,336.62,133.278,89.15,85.63,94.49,86.72,2.56,59.5
2025-03-29 04:55:00,1.4792,1.2367,1.4186,0.4052,4.5261,80.332,12971.908,39.605,333.746,124.211,89.53,84.93,94.86,86.65,3.86,59.5
2025-03-29 05:00:00,1.4721,1.2259,1.4137,0.374,4.5239,86.325,12796.56,39.273,335.588,132.252,88.33,85.22,95.33,87.22,2.83,59.49
2025-03-29 05:05:00,1.4544,1.236,1.4078,0.3775,4.5077,83.837,12769.036,38.756,338.059,125.643,88.68,85.36,95.34,87.01,3.51,59.48
2025-03-29 05:10:00,1.459,1.2592,1.4144,0.4047,4.5164,85.028,12575.796,39.192,330.562,128.911,89.79,85.47,95.09,87.26,3.12,59.47
2025-03-29 05:15:00,1.477,1.2357,1.4138,0.4146,4.5024,85.517,12535.745,38.948,336.553,131.89,89.24,85.11,95.05,86.76,3.76,59.47
2025-03-29 05:20:00,1.4632,1.2373,1.3971,0.4145,4.5165,85.173,12523.876,39.86,331.927,128.5,89.83,85.35,94.3,87.05,4.17,59.46
2025-03-29 05:25:00,1.4542,1.233,1.3955,0.4107,4.5104,84.478,12565.466,39.389,331.568,128.899,88.95,84.64,95.16,86.6,3.87,59.45
2025-03-29 05:30:00,1.4718,1.2428,1.3996,0.3969,4.5162,88.531,12609.774,40.012,332.218,131.953,88.41,84.54,95.38,86.61,5.88,59.44
2025-03-29 05:35:00,1.4617,1.2528,1.4068,0.3853,4.4967,85.822,12564.009,39.324,333.9,123.268,88.69,84.48,94.94,86.55,3.87,59.44
2025-03-29 05:40:00,1.4786,1.2283,1.4154,0.4075,4.5228,84.972,12937.086,40.072,332.639,131.625,88.36,84.91,94.35,87.09,5.16,59.43
2025-03-29 05:45:00,1.4889,1.2232,1.4073,0.3994,4.5421,88.742,12686.137,39.789,340.684,132.135,88.82,84.36,94.8,87.29,2.96,59.42
2025-03-29 05:50:00,1.475,1.2242,1.4124,0.4104,4.5378,84.974,12698.893,39.452,333.725,133.23,88.3,84.5,94.5,86.22,4.18,59.42
2025-03-29 05:55:00,1.446,1.237,1.4069,0.401,4.4948,84.965,12750.963,39.749,331.041,129.53,87.3,84.05,93.63,86.42,4.34,59.41
2025-03-29 06:00:00,1.4763,1.2283,1.4156,0.3891,4.5078,85.95,12647.248,39.4,335.668,128.347,87.36,83.99,92.99,85.1,5.34,59.4
2025-03-29 06:05:00,1.4742,1.2408,1.3885,0.3829,4.5049,86.537,12628.736,38.823,336.055,134.509,86.95,83.21,93.01,85.08,4.24,59.39
2025-03-29 06:10:00,1.4593,1.249,1.3903,0.4123,4.4884,86.034,13055.985,39.412,328.474,128.343,86.72,83.41,92.58,86.12,4.6,59.38
2025-03-29 06:15:00,1.4703,1.2174,1.3667,0.3968,4.5123,83.209,13028.23,39.705,333.568,126.376,86.64,83.43,92.92,84.98,3.92,59.38
2025-03-29 06:20:00,1.4796,1.2424,1.4062,0.4066,4.4632,85.114,12709.812,39.82,334.129,127.703,86.72,83.62,92.99,85.2,5.73,59.37
2025-03-29 06:25:00,1.4631,1.2199,1.3984,0.3899,4.4815,86.16,13137.646,38.978,331.299,129.33,86.8,82.62,92.99,84.38,6.13,59.36
2025-03-29 06:30:00,1.4806,1.2348,1.4153,0.3871,4.4865,82.041,12718.062,39.444,324.577,125.603,86.89,82.84,92.36,84.27,5.44,59.35
2025-03-29 06:35:00,1.4473,1.2278,1.4119,0.3944,4.4738,82.172,12660.041,39.979,335.248,127.84,86.42,82.32,92.69,84.39,5.58,59.35
2025-03-29 06:40:00,1.4577,1.2279,1.4231,0.4061,4.4652,82.954,12639.279,39.345,339.763,125.126,85.4,81.16,91.11,83.5,3.61,59.34
2025-03-29 06:45:00,1.447,1.2064,1.3959,0.4019,4.4795,80.728,12449.661,39.672,336.29,129.827,85.98,82.07,91.18,84.24,4.76,59.33
2025-03-29 06:50:00,1.456,1.214,1.3751,0.4117,4.4701,83.714,12789.123,39.786,330.22,128.904,85.83,81.66,92.18,84.51,5.85,59.32
2025-03-29 06:55:00,1.4433,1.2347,1.3785,0.3824,4.4445,85.526,12919.549,39.515,331.241,126.118,85.61,81.29,92.04,83.5,4.72,59.32
2025-03-29 07:00:00,1.4476,1.2291,1.3885,0.3885,4.4468,85.863,13182.076,40.269,334.454,128.439,85.53,82.16,91.38,83.18,6.5,59.31
2025-03-29 07:05:00,1.4568,1.2313,1.3841,0.4017,4.4724,84.536,12706.595,39.88,333.755,127.693,85.8,81.3,90.85,83.24,5.98,59.3
2025-03-29 07:10:00,1.459,1.2131,1.3773,0.3778,4.472,83.422,12609.606,39.702,338.102,127.098,86.4,82.37,91.95,84.32,7.29,59.29
2025-03-29 07:15:00,1.4589,1.2392,1.376,0.4083,4.4705,85.444,12649.306,39.575,328.069,128.227,85.51,81.23,90.52,83.86,6.4,59.28
2025-03-29 07:20:00,1.4657,1.2446,1.3754,0.3878,4.4727,81.384,12439.199,39.949,334.009,126.818,86.34,81.86,92.22,83.72,7.03,59.28
2025-03-29 07:25:00,1.4527,1.2363,1.374,0.4037,4.465,86.664,12545.793,40.301,327.291,126.811,86.31,81.99,92.3,84.35,7.27,59.27
2025-03-29 07:30:00,1.4468,1.2514,1.3848,0.3986,4.4727,83.495,12826.835,39.352,337.253,128.783,86.22,82.23,92.65,84.17,6.8,59.26
2025-03-29 07:35:00,1.4578,1.2515,1.4043,0.3882,4.4745,80.138,12528.472,39.646,327.847,124.476,87.06,82.12,92.15,84.42,6.66,59.25
2025-03-29 07:40:00,1.4345,1.1969,1.4019,0.3707,4.4595,86.144,12587.164,39.296,331.072,130.861,86.18,82.06,91.9,84.3,6.87,59.24
2025-03-29 07:45:00,1.454,1.238,1.4105,0.3986,4.493,80.756,12714.912,39.357,330.816,125.904,85.16,81.76,91.55,83.8,6.48,59.23
2025-03-29 07:50:00,1.4434,1.2456,1.3824,0.3945,4.4605,87.567,12620.584,39.16,325.667,130.806,86.46,82.69,92.93,84.56,7.19,59.23
2025-03-29 07:55:00,1.4466,1.2308,1.3737,0.393,4.4509,82.641,12573.373,39.477,329.436,124.958,86.0,82.03,91.94,84.47,8.58,59.22
2025-03-29 08:00:00,1.4414,1.2283,1.3958,0.3964,4.4583,80.588,12569.929,39.653,323.295,128.516,85.98,81.75,91.8,84.03,6.78,59.21
2025-03-29 08:05:00,1.444,1.2182,1.3941,0.3849,4.4587,84.486,12383.889,39.807,337.47,126.718,85.06,82.0,91.28,83.37,7.78,59.2
2025-03-29 08:10:00,1.4687,1.2183,1.3896,0.3786,4.455,84.181,12930.776,40.039,329.14,127.405,85.49,81.1,91.65,84.13,7.71,59.19
2025-03-29 08:15:00,1.4312,1.2096,1.3878,0.4005,4.4659,81.632,12784.472,40.02,328.885,128.251,86.47,81.12,91.53,83.95,7.24,59.19
2025-03-29 08:20:00,1.4238,1.2118,1.3921,0.3913,4.4339,82.692,12956.83,39.456,326.374,128.122,84.91,80.93,91.51,83.51,9.04,59.18
2025-03-29 08:25:00,1.4404,1.2112,1.3912,0.4117,4.4406,77.874,12873.631,40.328,330.603,125.025,85.84,81.8,90.53,83.86,8.99,59.17
2025-03-29 08:30:00,1.4739,1.2194,1.3918,0.3732,4.4724,88.044,12861.507,39.708,331.572,124.182,85.6,81.49,91.82,83.72,8.13,59.16
2025-03-29 08:35:00,1.4391,1.2069,1.3945,0.4089,4.4528,86.83,12781.715,39.32,335.347,129.754,86.35,81.61,92.37,84.52,8.26,59.15
2025-03-29 08:40:00,1.4407,1.2316,1.3659,0.3971,4.4607,84.335,12420.562,39.167,326.593,125.681,86.3,82.71,92.91,85.05,9.38,59.14
2025-03-29 08:45:00,1.4394,1.2203,1.417,0.3979,4.4787,80.917,12426.065,39.495,325.227,126.542,87.39,84.0,93.19,84.75,9.08,59.14
2025-03-29 08:50:00,1.4556,1.2176,1.3954,0.3906,4.4756,84.285,12609.871,39.522,326.385,130.135,87.31,83.19,92.4,85.08,9.76,59.13
2025-03-29 08:55:00,1.4285,1.2288,1.4164,0.3666,4.4541,84.161,12674.041,39.116,327.237,125.657,86.1,81.88,92.8,84.97,8.38,59.12
2025-03-29 09:00:00,1.4499,1.2306,1.3938,0.4053,4.4414,78.456,12863.639,39.017,332.966,124.324,85.84,82.25,92.39,84.13,8.28,59.11
2025-03-29 09:05:00,1.4322,1.2433,1.377,0.4092,4.4409,83.688,12954.81,39.187,336.346,129.13,85.88,82.53,91.66,83.53,9.95,59.1
2025-03-29 09:10:00,1.4444,1.2248,1.3866,0.3978,4.4228,81.304,12584.807,40.101,336.155,125.043,85.86,81.69,91.79,83.0,10.28,59.09
2025-03-29 09:15:00,1.4533,1.2396,1.3907,0.4049,4.427,80.214,12608.492,39.786,329.779,128.57,86.05,82.1,91.51,83.86,9.27,59.09
2025-03-29 09:20:00,1.4489,1.2378,1.3839,0.4094,4.4314,84.399,12619.176,39.809,328.781,130.579,85.19,81.44,91.85,83.44,9.15,59.08
2025-03-29 09:25:00,1.4677,1.2221,1.3574,0.3953,4.4552,83.122,12421.022,39.399,334.208,123.563,85.64,81.02,91.44,84.06,9.48,59.07
2025-03-29 09:30:00,1.4461,1.2293,1.3849,0.4068,4.4211,81.55,12287.118,39.805,326.794,123.138,85.37,80.42,91.07,83.25,10.3,59.06
2025-03-29 09:35:00,1.4506,1.2423,1.3756,0.3815,4.4404,82.922,12541.489,39.626,324.123,126.499,85.63,81.29,91.11,83.71,9.56,59.05
2025-03-29 09:40:00,1.4411,1.2306,1.3809,0.4152,4.4299,81.738,12728.057,39.943,330.711,123.317,85.13,80.54,90.66,82.99,11.82,59.04
2025-03-29 09:45:00,1.4186,1.208,1.3941,0.402,4.4354,85.528,12817.058,39.7,332.045,124.271,85.99,82.07,91.8,83.49,9.26,59.03
2025-03-29 09:50:00,1.4427,1.2124,1.3698,0.3945,4.4306,79.669,12318.885,38.806,328.205,127.891,85.59,81.38,91.43,83.09,9.69,59.03
2025-03-29 09:55:00,1.4349,1.2173,1.3884,0.3997,4.4365,83.692,12950.986,39.957,326.005,123.317,84.72,81.5,91.24,83.15,10.98,59.02
2025-03-29 10:00:00,1.4453,1.2156,1.3783,0.4113,4.4491,83.641,12566.36,39.672,328.001,132.963,85.84,81.28,91.85,83.68,10.85,59.01
2025-03-29 10:05:00,1.4492,1.2246,1.3847,0.366,4.414,83.646,12486.787,40.081,327.527,124.098,84.73,81.42,90.56,82.96,9.4,59.0
2025-03-29 10:10:00,1.4418,1.2083,1.3536,0.3774,4.4209,82.191,12423.972,40.051,334.558,127.074,85.43,80.51,91.02,82.9,9.63,58.99
2025-03-29 10:15:00,1.4614,1.2116,1.372,0.4131,4.3928,83.757,12845.64,39.268,330.706,126.712,84.57,80.35,90.05,83.01,12.07,58.98
2025-03-29 10:20:00,1.4392,1.2287,1.3691,0.4145,4.4214,86.833,12622.73,39.954,323.5,128.222,84.0,80.06,90.05,81.92,7.87,58.97
2025-03-29 10:25:00,1.4283,1.2157,1.3814,0.3894,4.4181,80.151,12573.415,39.476,335.125,125.313,84.25,80.09,90.01,82.12,9.48,58.97
2025-03-29 10:30:00,1.4633,1.2241,1.3887,0.3891,4.4169,83.952,12499.771,39.424,331.783,126.819,84.53,80.04,90.17,82.31,11.35,58.96
2025-03-29 10:35:00,1.4272,1.2056,1.3567,0.3897,4.4146,80.889,12271.704,39.442,334.04,124.028,84.32,80.57,90.88,82.37,11.35,58.95
2025-03-29 10:40:00,1.4398,1.211,1.3818,0.378,4.4366,79.67,12571.68,39.629,331.44,125.571,84.33,80.06,90.53,81.49,11.55,58.94
2025-03-29 10:45:00,1.4318,1.2271,1.3648,0.3862,4.4352,86.172,12431.243,40.171,324.441,128.268,85.06,80.25,90.3,83.96,10.53,58.93
2025-03-29 10:50:00,1.4348,1.2169,1.3715,0.416,4.3966,81.192,12487.435,40.435,327.783,120.877,83.67,80.72,89.68,82.9,12.68,58.92
2025-03-29 10:55:00,1.4201,1.1789,1.3704,0.3762,4.42,83.844,12477.898,39.574,332.187,127.341,84.75,80.73,89.83,82.6,11.66,58.91
2025-03-29 11:00:00,1.4152,1.214,1.3687,0.3913,4.4374,77.892,12577.123,39.575,327.903,121.877,83.64,80.49,89.58,82.15,9.84,58.9
2025-03-29 11:05:00,1.4336,1.2164,1.3692,0.4056,4.4118,87.132,12551.377,39.283,331.981,128.749,84.4,79.57,90.7,83.38,10.12,58.9
2025-03-29 11:10:00,1.4335,1.2124,1.4049,0.4031,4.4254,75.191,12455.664,39.874,330.687,122.733,85.42,80.51,91.13,82.15,11.79,58.89
2025-03-29 11:15:00,1.4378,1.2222,1.3939,0.404,4.4251,82.097,12342.38,39.533,314.846,126.92,84.31,80.82,90.45,82.58,10.43,58.88
2025-03-29 11:20:00,1.4321,1.2081,1.3568,0.3979,4.405,86.075,12316.742,39.643,328.789,125.653,85.12,80.55,90.19,81.68,13.58,58.87
2025-03-29 11:25:00,1.4421,1.2274,1.3639,0.3995,4.3859,85.786,12463.838,39.787,329.334,124.895,84.95,81.34,91.65,83.6,12.86,58.86
2025-03-29 11:30:00,1.4277,1.204,1.3914,0.3915,4.4136,85.134,12397.041,39.807,334.383,128.882,84.51,81.86,91.04,83.04,11.53,58.85
2025-03-29 11:35:00,1.444,1.2381,1.3683,0.4048,4.4379,81.822,12622.251,39.558,332.681,124.561,85.39,81.14,91.2,83.12,11.9,58.84
2025-03-29 11:40:00,1.4298,1.2101,1.3647,0.3837,4.4231,84.834,12646.64,40.277,327.786,121.65,84.8,80.68,90.35,81.98,10.56,58.83
2025-03-29 11:45:00,1.4376,1.2217,1.377,0.3904,4.3967,82.879,12624.942,40.024,327.874,128.856,83.95,80.62,90.26,82.44,9.76,58.83
2025-03-29 11:50:00,1.4348,1.1913,1.372,0.3816,4.3912,86.899,12201.236,40.067,323.771,125.383,83.14,79.51,89.41,81.67,12.18,58.82
2025-03-29 11:55:00,1.4339,1.2084,1.3513,0.3807,4.4027,82.446,12448.31,39.843,321.531,127.815,83.58,80.41,90.76,82.14,12.79,58.81
2025-03-29 12:00:00,1.4445,1.2127,1.3704,0.4016,4.4164,86.082,12250.065,40.059,317.772,130.434,84.2,80.09,89.79,82.69,13.24,58.8
2025-03-29 12:05:00,1.4281,1.1993,1.3922,0.4021,4.4016,83.575,12454.76,39.569,330.255,123.647,84.43,80.15,90.19,82.44,11.09,58.79
2025-03-29 12:10:00,1.4367,1.2199,1.3698,0.4004,4.3948,83.395,12315.009,40.055,324.406,123.607,84.07,80.11,90.38,82.17,12.19,58.78
2025-03-29 12:15:00,1.4408,1.2179,1.3614,0.4293,4.4031,80.18,12462.461,39.983,326.164,123.826,84.38,80.72,90.4,82.47,12.92,58.77
2025-03-29 12:20:00,1.4313,1.1961,1.3839,0.3856,4.3964,83.303,12380.953,40.118,328.92,125.695,83.72,80.3,90.2,82.6,11.18,58.77
2025-03-29 12:25:00,1.4373,1.1936,1.3663,0.3782,4.391,82.367,12471.087,39.973,329.292,121.996,84.87,80.69,91.36,81.65,12.09,58.76
2025-03-29 12:30:00,1.4109,1.2032,1.3599,0.3927,4.4106,82.124,12215.899,40.244,329.631,125.952,85.52,81.28,90.19,83.03,13.09,58.75
2025-03-29 12:35:00,1.4383,1.2151,1.3642,0.385,4.4056,85.184,12485.392,39.57,329.047,123.625,84.43,81.21,91.15,82.94,10.46,58.74
2025-03-29 12:40:00,1.4509,1.2158,1.3827,0.3901,4.4104,82.736,12279.925,40.022,328.865,126.992,84.18,80.82,90.51,82.68,12.81,58.73
2025-03-29 12:45:00,1.4459,1.2221,1.3727,0.3898,4.3933,83.563,12806.615,39.92,329.738,125.725,84.72,80.97,90.73,83.11,12.84,58.72
2025-03-29 12:50:00,1.412,1.2026,1.3646,0.3974,4.3937,88.535,12509.331,39.897,327.246,122.302,85.06,81.1,90.57,83.48,13.01,58.71
2025-03-29 12:55:00,1.4273,1.2086,1.3718,0.389,4.372,82.659,12236.565,40.46,324.225,121.209,85.46,79.97,90.44,82.61,12.23,58.7
2025-03-29 13:00:00,1.4239,1.2222,1.3697,0.3793,4.3923,85.997,12325.323,40.116,331.13,124.057,84.84,80.6,90.66,83.06,10.97,58.7
2025-03-29 13:05:00,1.4121,1.2234,1.3447,0.394,4.4151,85.131,12598.227,40.522,326.404,129.775,84.9,80.42,91.06,82.72,12.17,58.69
2025-03-29 13:10:00,1.4444,1.2093,1.3729,0.3872,4.3868,82.785,12385.563,39.713,326.218,126.249,84.51,80.19,90.68,83.55,12.08,58.68
2025-03-29 13:15:00,1.4369,1.1891,1.3815,0.3884,4.3991,83.416,12720.372,39.969,328.419,125.613,85.92,80.34,90.16,82.6,11.73,58.67
2025-03-29 13:20:00,1.4356,1.201,1.3859,0.3993,4.3979,84.355,12357.523,39.655,328.09,123.796,84.67,81.27,90.64,82.82,12.44,58.66
2025-03-29 13:25:00,1.4406,1.1973,1.3751,0.3812,4.4068,84.85,12364.101,40.314,323.525,124.277,84.86,81.13,91.66,83.26,14.01,58.65
2025-03-29 13:30:00,1.4348,1.2043,1.3694,0.3867,4.4213,84.168,12688.992,39.329,326.406,125.185,85.51,81.55,91.35,82.61,11.72,58.64
2025-03-29 13:35:00,1.4469,1.1973,1.367,0.3899,4.4003,82.688,12074.533,40.904,322.531,127.824,84.82,81.93,91.92,82.57,12.53,58.63
2025-03-29 13:40:00,1.4181,1.2139,1.3626,0.3846,4.3813,79.386,12424.525,39.42,323.881,124.944,84.59,81.6,90.94,83.56,12.96,58.63
2025-03-29 13:45:00,1.4466,1.2248,1.3697,0.4015,4.3974,82.407,12565.864,40.266,324.425,125.232,85.09,81.1,90.37,82.94,12.55,58.62
